puzzle_id,scheduled_date,order,hero,hero_cards,board_cards,street,question_text,answer_options,correct_answers,best_action,best_ev,difficulty,tags,structure,effective_stacks,pot_size_at_decision,flavor_text,in_completions,ev_by_action_json,action_frequencies_json,explanations_json
a6988c7c-63de-4c54-a1ca-1994b0aeb31b,2026-02-01,5,BTN,AsAh,QhQs4d3s2h,river,"BTN opens, BB calls. River: Qh-Qs-4d-3s-2h. BB checks → BTN. Your move?",Bet 10.4bb|Bet 6.2bb|Bet 2.7bb|Check,Bet 10.4bb,Bet 10.4bb,8.3266,1,cash|6max|93bb|srp|btn_vs_bb|river|paired|overpair|bet,6max,93,8.3,River spots separate winners from wannabes,True,"{""Check"": 7.175108, ""Bet 10.4bb"": 8.326644000000002, ""Bet 2.7bb"": 8.152975999999999, ""Bet 6.2bb"": 8.215204}","{""Bet 2.7bb"": 0.03358665853738785, ""Bet 10.4bb"": 0.9583804607391357, ""Check"": 8.140229397213261e-07, ""Bet 6.2bb"": 0.008032074198126793}","{""Bet 2.7bb"": ""This is one of the cleanest overbet spots in poker, and it's the mirror image of why you checked the turn. BB's range is completely capped, they didn't check raise on the flop, and they declined to bet the river. They will very rarely have a Q here, and in practice against real opponents, almost never. Your aces are the nuts and you should bet as big as possible to extract max value."", ""Bet 6.2bb"": ""This is one of the cleanest overbet spots in poker, and it's the mirror image of why you checked the turn. BB's range is completely capped, they didn't check raise on the flop, and they declined to bet the river. They will very rarely have a Q here, and in practice against real opponents, almost never. Your aces are the nuts and you should bet as big as possible to extract max value."", ""Bet 10.4bb"": ""This is one of the cleanest overbet spots in poker, and it's the mirror image of why you checked the turn. BB's range is completely capped, they didn't check raise on the flop, and they declined to bet the river. They will very rarely have a Q here, and in practice against real opponents, almost never. Your aces are the nuts and you should bet as big as possible to extract max value."", ""Check"": ""This is one of the cleanest overbet spots in poker, and it's the mirror image of why you checked the turn. BB's range is completely capped, they didn't check raise on the flop, and they declined to bet the river. They will very rarely have a Q here, and in practice against real opponents, almost never. Your aces are the nuts and you should bet as big as possible to extract max value. Checking here is EXTREMELY nitty""}"
cf285dfb-d15d-4cee-8855-98fab6f8221a,2026-02-01,6,SB,Ad6c,QsTd2c,flop,"BB opens, SB calls. Flop: Qs-Td-2c. SB. Your move?",Bet 4.5bb|Bet 2.0bb|Check|Bet 7.5bb,Bet 2.0bb|Check,Check,0.7508,2,cash|6max|97bb|srp|sb_vs_bb|flop|dry|high_card|check,6max,97,6,Dry queens favor tight and controlled play,True,"{""Bet 7.5bb"": 0.5770675000000001, ""Bet 4.5bb"": 0.6139390000000002, ""Check"": 0.75075625, ""Bet 2.0bb"": 0.700275}","{""Bet 4.5bb"": 0.005706875119358301, ""Bet 2.0bb"": 0.3312927484512329, ""Check"": 0.6630003452301025, ""Bet 7.5bb"": 0}","{""Check"": ""Default play. Ace-high has some showdown value \u2014 you can beat other unpaired hands at showdown without investing more chips. Betting and facing a raise is a disaster since you'd have to fold. Pot control lets you see a turn cheaply and potentially improve or take a stab later with better information.\n"", ""Bet 2.0bb"": ""Small bet works as a cheap bluff/equity denier. On QT2 rainbow many of villain's hands also whiffed \u2014 small pocket pairs below the board, suited connectors, etc. A small sizing folds these out efficiently while risking little. You're essentially turning ace-high into a bluff since when called, you are likely behind, and you have poor playability on future streets. "", ""Bet 4.5bb"": ""Larger sizing is reserved for hands with either real value or strong semi-bluff equity (flush draws, open-enders). Ad6c has neither, you're just risking more chips to accomplish the same goal the 2.0bb bet achieves. Worse risk/reward ratio since you fold out the same hands but lose more when called or raised."", ""Bet 7.5bb"": ""Overbetting with pure ace-high on a connected board is burning chips. You'll only get called or raised by hands that dominate you, and you have no fallback equity. Notice EV drops to 0.58bb \u2014 nearly 0.2bb worse than checking. The larger you size with air here, the more EV you destroy.""}"
f66fefce-efb9-41f3-ae10-b498c5adfa2a,2026-02-01,7,SB,Ad6c,QsTd2c6d,turn,"BB opens, SB calls. Turn: Qs-Td-2c-6d. SB checks → BB bets 2.0bb → SB. Your move?",Bet 14.4bb|Call|Bet 7.0bb,Bet 14.4bb|Call,Bet 14.4bb,2.7793,3,cash|6max|94bb|srp|sb_vs_bb|turn|dry|bottom_pair|bet,6max,94,7.98,Facing aggression means decision time has arrived,True,"{""Bet 7.0bb"": 2.0950580000000008, ""Bet 14.4bb"": 2.7792540000000017, ""Call"": 2.3600090000000002, ""Fold"": -5e-07, ""Bet 9.4bb"": 2.3693750000000016}","{""Bet 9.4bb"": 0.0002206875942647457, ""Call"": 0.4832773208618164, ""Bet 14.4bb"": 0.5146505236625671, ""Bet 7.0bb"": 0.001851482316851616, ""Fold"": 0}","{""Call"": ""Call: 48% frequency, EV 2.36bb"", ""Bet 7.0bb"": ""Bet 7.0bb: 0% frequency, EV 2.10bb"", ""Bet 14.4bb"": ""Bet 14.4bb: 51% frequency, EV 2.78bb""}"
b8321d4d-46c6-4fee-91e6-f3b37a1b7921,2026-02-01,8,SB,KhJs,Ts9h7h,flop,"BB opens, SB calls. Flop: Ts-9h-7h. SB. Your move?",Check|Bet 2.0bb|Bet 7.5bb,Check|Bet 2.0bb,Bet 2.0bb,3.2559,3,cash|6max|97bb|srp|sb_vs_bb|flop|wet|gutshot|check,6max,97,6,Draw-heavy flops favor the preflop caller,True,"{""Check"": 3.2537, ""Bet 7.5bb"": 3.2218350000000004, ""Bet 4.5bb"": 3.240048, ""Bet 2.0bb"": 3.2559425}","{""Check"": 0.48503735661506653, ""Bet 4.5bb"": 0.19894270598888397, ""Bet 2.0bb"": 0.3111197054386139, ""Bet 7.5bb"": 0.0049002706073224545}","{""Bet 7.5bb"": ""Overbetting requires a polarized range on a board where you have a significant range/nut advantage. T97hh is the opposite,  BB's range crushes this texture with sets, two pairs, straights (J8, 86), and flush draws.  SB simply doesn't have the range leverage to overbet. "", ""Check"": ""Small c-bet is ideal. T97hh is a board where BB's range connects heavily, so SB can't leverage a big range advantage, small sizing is the default. With KhJs specifically, you have little showdown and ~50%+ equity against most hands, making this a natural semi-bluff."", ""Bet 2.0bb"": ""Strong draws play well from the check-raise line. If BB bets, you can check-raise as a semi-bluff with massive equity, which is often even more profitable than leading. If checked through, you lose nothing , your draw is live on the turn and you retain full flexibility. Checking also strengthens your overall check range on a board that hits BB hard.""}"
6fe5a51f-4733-46ba-8eae-bb4c00cd60e0,2026-02-01,9,SB,KhJs,Ts9h7hQh,turn,"BB opens, SB calls. Turn: Ts-9h-7h-Qh. SB. Your move?",Bet 12.4bb|Bet 3.3bb|Check,Bet 3.3bb,Bet 3.3bb,12.4854,2,cash|6max|92bb|srp|sb_vs_bb|turn|wet|flush_draw|bet,6max,92,9.96,Small ball works wonders out of position,True,"{""Check"": 12.422494, ""Bet 3.3bb"": 12.485354000000001, ""Bet 7.5bb"": 12.381968, ""Bet 12.4bb"": 12.088270000000001}","{""Bet 7.5bb"": 0.042635947465896606, ""Check"": 0.11396680027246475, ""Bet 12.4bb"": 0.0016444416251033545, ""Bet 3.3bb"": 0.8417528867721558}","{""Check"": ""Checking can make sense here, you block the flush and hold a straight regardless - your hand is quite strong and letting villain bluff with missed hands or bet worse value can allow you disguise the strength of your hand and protect your checking range."", ""Bet 12.4bb"": ""The Qh is a massive action card that improves both ranges. When the nut advantage starts to level out, and equities become closer, overbetting is rarely a good weapon to use. You'd be folding out the entire middle of BBs range that you would love to call, while also potentially facing the top of their range."", ""Bet 3.3bb"": ""ou have a near-nut hand \u2014 time to build the pot. 75% is the sweet spot because it extracts max value from the wide range of hands that improved on this turn, or picked up equity with just a single heart. This sizing keeps all of those in while building a pot so you can size up on the river.""}"
b8a03ac2-06cf-45e6-bc91-2ece7fe4b285,2026-02-01,10,SB,KhJs,Ts9h7hQh2s,river,"BB opens, SB calls. River: Ts-9h-7h-Qh-2s. SB. Your move?",Bet 8.2bb|Bet 31.1bb|Check,Bet 31.1bb,Bet 31.1bb,26.3602,1,cash|6max|84bb|srp|sb_vs_bb|river|wet|flush_draw|bet,6max,84,24.9,Four to a flush screams for maximum value,True,"{""Bet 18.7bb"": 26.212107999999997, ""Bet 8.2bb"": 24.119504, ""Bet 31.1bb"": 26.360208, ""Check"": 23.841484}","{""Check"": 2.6457289692416452e-09, ""Bet 18.7bb"": 0.02915100008249283, ""Bet 31.1bb"": 0.970848023891449, ""Bet 8.2bb"": 9.552421715852688e-07}","{""Bet 31.1bb"": ""You bet the turn and didn't get raised, now it's time to extract max value. You have the nut straight with a blocker to any flushes that might have checked, it's important to bet big here. "", ""Check"": ""You bet the turn and didn't get raised, now it's time to extract max value. You have the nut straight with a blocker to any flushes that might have checked, it's important to bet big here. Checking allows villain to check back all his middle strength hands that might have called to bluffcatch a big bet."", ""Bet 8.2bb"": ""You bet the turn and didn't get raised, now it's time to extract max value. You have the nut straight with a blocker to any flushes that might have checked, it's important to bet big here. ""}"
5e43e052-3798-483e-9e6d-84a2b516ed92,2026-02-02,1,CO,Ad9d,Ts8d6c,flop,"CO opens, BTN calls. Flop: Ts-8d-6c. CO checks → BTN bets 5.0bb → CO. Your move?",Bet 36.1bb|Call|Bet 17.4bb,Call|Bet 17.4bb,Bet 17.4bb,4.0417,2,cash|6max|92bb|srp|co_vs_btn|flop|wet|gutshot|call,6max,92,19.95,,True,"{""Bet 36.1bb"": 2.4246160000000003, ""Bet 17.4bb"": 4.041724000000002, ""Fold"": 0, ""Call"": 3.9508859999999997, ""Bet 23.6bb"": 3.8216579999999993}","{""Bet 36.1bb"": 0.00040205265395343304, ""Fold"": 4.034874655189924e-05, ""Bet 23.6bb"": 0.00018425221787765622, ""Call"": 0.660654604434967, ""Bet 17.4bb"": 0.3387187123298645}","{""Call"": ""Call: 66% frequency, EV 3.95bb"", ""Bet 36.1bb"": ""Bet 36.1bb: 0% frequency, EV 2.42bb"", ""Bet 17.4bb"": ""Bet 17.4bb: 34% frequency, EV 4.04bb""}"
cc02ab9c-6939-44fd-b490-6b68daaa14a2,2026-02-02,2,CO,Ad9d,Ts8d6c9h,turn,"CO opens, BTN calls. Turn: Ts-8d-6c-9h. CO. Your move?",Check|Bet 37.4bb|Bet 16.4bb,Check|Bet 16.4bb,Bet 16.4bb,3.1366,2,cash|6max|67bb|srp|co_vs_btn|turn|wet|second_pair|bet,6max,67,49.8,,True,"{""Bet 37.4bb"": -1.506059999999998, ""Check"": 2.94314, ""All-in"": -0.2011359999999911, ""Bet 16.4bb"": 3.1365719999999975}","{""Bet 16.4bb"": 0.674746572971344, ""All-in"": 0, ""Bet 37.4bb"": 8.878416792867938e-07, ""Check"": 0.32525256276130676}","{""Check"": ""Check: 33% frequency, EV 2.94bb"", ""Bet 37.4bb"": ""Bet 37.4bb: 0% frequency, EV -1.51bb"", ""Bet 16.4bb"": ""Bet 16.4bb: 67% frequency, EV 3.14bb""}"
c6a51acc-9112-46b4-be28-9860fce49dd6,2026-02-02,3,CO,Ah4h,AsKd2c,flop,"CO opens, BTN calls. Flop: As-Kd-2c. CO checks → BTN bets 5.0bb → CO. Your move?",Call|Bet 17.4bb|Bet 23.6bb,Call,Call,6.6346,1,cash|6max|92bb|srp|co_vs_btn|flop|dry|top_pair|call,6max,92,19.95,,True,"{""Bet 36.1bb"": 3.626883999999997, ""Fold"": 0, ""Bet 23.6bb"": 5.701899999999998, ""Bet 17.4bb"": 6.353644000000003, ""Call"": 6.6345730000000005}","{""Call"": 0.9981125593185425, ""Bet 36.1bb"": 0, ""Bet 17.4bb"": 0.0013982763048261404, ""Bet 23.6bb"": 0.0004891998833045363, ""Fold"": 0}","{""Bet 17.4bb"": ""Bet 17.4bb: 0% frequency, EV 6.35bb"", ""Call"": ""Call: 100% frequency, EV 6.63bb"", ""Bet 23.6bb"": ""Bet 23.6bb: 0% frequency, EV 5.70bb""}"
2866b3f1-df5d-4d99-9c49-617aa12023ea,2026-02-02,4,CO,Ah4h,AsKd2c3h,turn,"CO opens, BTN calls. Turn: As-Kd-2c-3h. CO checks → BTN bets 18.7bb → CO. Your move?",Fold|Call|Bet 49.8bb,Call,Call,8.4041,1,cash|6max|80bb|srp|co_vs_btn|turn|dry|top_pair|call,6max,80,43.575,,True,"{""Bet 49.8bb"": 6.150672, ""Call"": 8.404139999999998, ""All-in"": 0.7345360000000056, ""Fold"": -1e-06}","{""Call"": 0.9996466636657715, ""Bet 49.8bb"": 0.00035331002436578274, ""Fold"": 0, ""All-in"": 0}","{""Bet 49.8bb"": ""Bet 49.8bb: 0% frequency, EV 6.15bb"", ""Call"": ""Call: 100% frequency, EV 8.40bb"", ""Fold"": ""Fold: 0% frequency, EV -0.00bb""}"
46d602e9-8583-4a7d-9ed8-63ab90aa515a,2026-02-02,5,CO,Ah4h,AsKd2c3hJd,river,"CO opens, BTN calls. River: As-Kd-2c-3h-Jd. CO checks → BTN bets 61.4bb → CO. Your move?",Fold|Call,Fold,Fold,-0.0,1,cash|6max|61bb|srp|co_vs_btn|river|dry|top_pair|fold,6max,61,123.625,,True,"{""Call"": -0.8054399999999973, ""Fold"": -4e-06}","{""Fold"": 0.9999521374702454, ""Call"": 4.787109719472937e-05}","{""Call"": ""Call: 0% frequency, EV -0.81bb"", ""Fold"": ""Fold: 100% frequency, EV -0.00bb""}"
dd9ff58a-329c-4970-867d-786b2f975530,2026-02-02,6,UTG,AcQc,QhTd8c,flop,"LJ opens, BB calls. Flop: Qh-Td-8c. BB checks → LJ. Your move?",Bet 1.6bb|Bet 3.8bb|Check,Bet 1.6bb,Bet 1.6bb,4.2067,2,cash|6max|97bb|srp|lj_vs_bb|flop|wet|top_pair|bet,6max,97,5,,True,"{""Bet 1.6bb"": 4.2067274999999995, ""Check"": 4.198171, ""Bet 3.8bb"": 4.176346, ""Bet 6.2bb"": 4.065645999999999}","{""Bet 6.2bb"": 0.03978145867586136, ""Bet 3.8bb"": 0.05772271379828453, ""Bet 1.6bb"": 0.8489203453063965, ""Check"": 0.05357537418603897}","{""Bet 1.6bb"": ""Bet 1.6bb: 85% frequency, EV 4.21bb"", ""Check"": ""Check: 5% frequency, EV 4.20bb"", ""Bet 3.8bb"": ""Bet 3.8bb: 6% frequency, EV 4.18bb""}"
37a6cdcf-f786-4376-ab5d-94a55ebf0e65,2026-02-03,1,BTN,AsJd,QsJh8c,flop,"BTN opens, BB calls. Flop: Qs-Jh-8c. BB checks → BTN. Your move?",Bet 3.8bb|Bet 1.6bb|Check,Bet 1.6bb|Check,Check,3.3065,1,cash|6max|97bb|srp|btn_vs_bb|flop|dry|second_pair|check,6max,97,5,,True,"{""Bet 6.2bb"": 3.038029, ""Bet 1.6bb"": 3.3025675, ""Check"": 3.30647125, ""Bet 3.8bb"": 3.253144}","{""Bet 1.6bb"": 0.4677976965904236, ""Check"": 0.5317400097846985, ""Bet 3.8bb"": 0.0004623356508091092, ""Bet 6.2bb"": 2.174061286552842e-08}","{""Bet 1.6bb"": ""Totally fine. A small stab gets value from draws and weak pairs without overcommitting. If you get raised, it becomes a harder decision."", ""Bet 3.8bb"": "" Too big. You'll only get called by hands that crush you. Don't turn your showdown value into an expensive bluff."", ""Check"": ""Best play. You have a medium-strength hand, so keep the pot medium. Let villain bluff at you with air or hang themselves with worse jacks.""}"
dc5611ec-c573-4e9e-9c8a-d60de98d33ed,2026-02-03,2,BTN,AsJd,QsJh8c5h,turn,"BTN opens, BB calls. Turn: Qs-Jh-8c-5h. BB checks → BTN. Your move?",Bet 2.7bb|Check|Bet 10.4bb,Check,Check,5.1142,1,cash|6max|93bb|srp|btn_vs_bb|turn|dry|second_pair|check,6max,93,8.3,,True,"{""Bet 10.4bb"": 4.657244, ""Check"": 5.114189, ""Bet 6.2bb"": 4.754874000000001, ""Bet 2.7bb"": 5.057086}","{""Bet 6.2bb"": 0.00033975692349486053, ""Bet 10.4bb"": 7.513760635902145e-08, ""Check"": 0.9609623551368713, ""Bet 2.7bb"": 0.03869783505797386}","{""Bet 10.4bb"": ""Way too big. You're repping a hand you don't have. Villain folds everything worse and continues with everything that beats you."", ""Bet 2.7bb"": ""Not great. You're just inflating the pot with a hand that can't handle a raise and doesn't need protection. Check and save yourself the headache."", ""Check"": ""Best play. Nothing changed \u2014 you still have a medium hand. Keep the pot controlled and let villain bluff or value-own themselves with worse.""}"
bc321cc0-edf9-4da9-b6fa-ed6f96f13e1a,2026-02-03,3,BTN,QsJs,Ks9d3h,flop,"BTN opens, BB calls. Flop: Ks-9d-3h. BB checks → BTN. Your move?",Bet 6.2bb|Check|Bet 1.6bb,Bet 6.2bb|Bet 1.6bb,Bet 1.6bb,3.2074,2,cash|6max|97bb|srp|btn_vs_bb|flop|dry|gutshot|bet,6max,97,5,,True,"{""Bet 3.8bb"": 3.2011130000000003, ""Bet 6.2bb"": 3.179525999999999, ""Bet 1.6bb"": 3.207429, ""Check"": 3.14062675}","{""Bet 3.8bb"": 0.20156903564929962, ""Bet 1.6bb"": 0.6768999099731445, ""Bet 6.2bb"": 0.12153106927871704, ""Check"": 0}","{""Bet 6.2bb"": ""Not bad. A big bet accomplishes the same thing as a small one here \u2014 folding out weak hands \u2014 but risks way more when villain has a king or a stubborn nine."", ""Bet 1.6bb"": ""Best play. You whiffed, but this is a great board to c-bet small. Villain missed a lot too, and a tiny bet folds out hands like A-high that have you beat. Classic cheap stab."", ""Check"": ""Mistake. You have no showdown value and villain will rarely just give you the pot. Giving up here wastes a good bluffing opportunity on a favorable texture.""}"
